Internal ID Variant (Do Not Edit),Category,SKU,Items Name (Do Not Edit),ecommerce item? (Yes/No),Pre-order ? (Yes/No),Processing days,Weight (gm),Length (cm),Width (cm),Height (cm),Condition,Brand Name,Variant name,Basic - Price,Image 1 (for Online Store),Image 2 (for Online Store),Image 3 (for Online Store),Image 4 (for Online Store),Image 5 (for Online Store),Image 6 (for Online Store),Image 7 (for Online Store),Image 8 (for Online Store),Image 9 (for Online Store),Image 10 (for Online Store),Image 11 (for Online Store),Image 12 (for Online Store),Coffeeshop - Price,Barbershop - Price,In Stock,Track Stock,Track Alert,Stock Alert,Track Cost,Cost Amount,Modifier Set - Cashier - 384185
157898230,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Hair Colouring,150000,,,,,,,,,,,,,,,-66,Yes,No,0,Yes,45000,No
157898231,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Hair Bleaching,350000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,105000,No
157898232,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Hair Highlighting,300000,,,,,,,,,,,,,,,-3,Yes,No,0,Yes,90000,No
157898233,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Hair Curly,300000,,,,,,,,,,,,,,,-4,Yes,No,0,Yes,90000,No
157898234,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Smooth and Shape,450000,,,,,,,,,,,,,,,-3,Yes,No,0,Yes,135000,No
157898235,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Hair Spa,100000,,,,,,,,,,,,,,,-5,Yes,No,0,Yes,30000,No
157898236,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Creambath,70000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,21000,No
157898237,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Terra Blu Spa,150000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,45000,No
157898238,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Home Service Family,150000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,45000,No
157898239,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Home Service Single,200000,,,,,,,,,,,,,,,-4,Yes,No,0,Yes,60000,No
157898240,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Down Perm,165000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,49500,No
157898241,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Root Lift,165000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,49500,No
157898269,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Wedding Gentleman Grooming,350000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,105000,No
157898270,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Wedding Royal Grooming Silver,500000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,150000,No
157898271,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Wedding Royal Grooming Gold,750000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,225000,No
157898272,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Wedding Royal Grooming Platinum,1000000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,300000,No
157898273,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Men Massage Service,135000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,40500,No
157898274,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Ear Candle,30000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,9000,No
157898275,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Ear Singeing,65000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,19500,No
157898276,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Ear Wax,60000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,18000,No
157898277,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Nose Wax,60000,,,,,,,,,,,,,,,-7,Yes,No,0,Yes,18000,No
157898278,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Charcoal Deep Cleansing,95000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,28500,No
157898279,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Charcoal Nose Cleansing Strip,55000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,16500,No
157898280,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Beard & Mustache Colour,200000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,60000,No
157898281,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Hair Tattoo Single,35000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,10500,No
157898282,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Hair Tattoo Double Side,65000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,19500,No
157898283,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Hair Tattoo Full,100000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,30000,No
195604860,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Hair Care Keratin,400000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,120000,No
204187119,Premium Cutting,,Anggi,No,No,0,,,,,,Service Barber,Redbox Gentleman Grooming+,120000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,31500,No
136355980,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Gentleman Grooming,110000,,,,,,,,,,,,,,,-206,Yes,No,0,Yes,28500,No
136355981,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Fade Cut Grooming,120000,,,,,,,,,,,,,,,-71,Yes,No,0,Yes,31500,No
136355982,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Baron Grooming,180000,,,,,,,,,,,,,,,-19,Yes,No,0,Yes,51000,No
136355983,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Duke Grooming,270000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,78000,No
136355984,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Noble Grooming,160000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,39000,No
136355985,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Royal Grooming,305000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,88500,No
136355986,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Royal Shaving,120000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,36000,No
136355987,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Premium Head Shave,120000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,36000,No
136355988,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Wash & Styling,20000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,6000,No
136355989,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Beard & Mustache,35000,,,,,,,,,,,,,,,-8,Yes,No,0,Yes,10500,No
136355990,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Traditional Shaving,60000,,,,,,,,,,,,,,,-2,Yes,No,0,Yes,18000,No
136355991,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Creambath,70000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,21000,No
136355992,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Spa,100000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,30000,No
136355993,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Colouring,150000,,,,,,,,,,,,,,,-9,Yes,No,0,Yes,45000,No
136355994,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Colouring (Long Hair),250000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,72000,No
136355995,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Fee Colouring,60000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,18000,No
136355996,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Bleaching,350000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,105000,No
136355997,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Highlighting,300000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,90000,No
136355998,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Curly,300000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,90000,No
136355999,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Smooth and Shape,450000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,135000,No
136356756,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Down Perm,165000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,49500,No
136356757,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Root Lift,165000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,49500,No
136356758,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Tattoo Single,35000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,10500,No
136356759,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Tattoo Double Side,65000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,19500,No
136356760,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Tattoo Full,100000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,30000,No
136356761,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Home Service Single,200000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,60000,No
136356762,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Home Service Family,150000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,45000,No
136356763,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Wedding Noble Grooming,200000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,60000,No
136356764,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Wedding Gentleman Grooming,350000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,105000,No
136356765,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Wedding Royal Grooming Silver,500000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,150000,No
136356766,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Wedding Royal Grooming Gold,750000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,225000,No
136356767,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Wedding Royal Grooming Platinum,1000000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,300000,No
136356768,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Ear Wax,60000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,18000,No
136356769,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Ear Singeing,65000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,19500,No
136356770,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Ear Candle,30000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,9000,No
136356771,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Nose Wax,60000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,18000,No
136356772,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Men Massage Service,135000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,40500,No
136356773,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Charcoal Deep Cleansing,95000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,28500,No
136356774,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Beard & Mustache Colour,200000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,60000,No
136356775,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Charcoal Nose Cleansing Strip,55000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,16500,No
146318767,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Long Trim Grooming,120000,,,,,,,,,,,,,,,-7,Yes,No,0,Yes,31500,No
196876372,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Earl Grooming,225000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,62850,No
196876373,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Hair Care Keratin,400000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,120000,No
204187138,Premium Cutting,,Hamami,No,No,0,,,,,,Service Barber,Redbox Gentleman Grooming+,120000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,31500,No
139188396,Coffee,,Choco Mint,No,No,0,,,,,,Unbranded,,,,,,,,,,,,,,,33000,,-185,Yes,Yes,0,Yes,1,No
139188416,Coffee,,Mochaccino,No,No,0,,,,,,Unbranded,,,,,,,,,,,,,,,30000,,-42,Yes,Yes,0,Yes,1,No
139873693,Snack,,Chicken Karaage & French Fries,No,No,0,,,,,,Unbranded,,,,,,,,,,,,,,,45000,,-400,Yes,No,0,Yes,1,No
155653023,Ice Cream,,Sundaze Brown Sugar,No,No,0,,,,,,Unbranded,,,,,,,,,,,,,,,30000,,-2,Yes,Yes,0,Yes,1,No
155653041,Drink,,Sundaze Coconut Biscoff,No,No,0,,,,,,Unbranded,,,,,,,,,,,,,,,33000,,-17,Yes,Yes,0,Yes,1,No
155653056,Food,,French Fries Spiral,No,No,0,,,,,,Unbranded,,,,,,,,,,,,,,,30000,,-84,Yes,Yes,0,Yes,1,No
155653111,Food,,Hot Spicy Wings,No,No,0,,,,,,Unbranded,,,,,,,,,,,,,,,33000,,-43,Yes,Yes,0,Yes,1,No
155653189,Dessert,,Es Teler,No,No,0,,,,,,Unbranded,,,,,,,,,,,,,,,20000,,-108,Yes,Yes,0,Yes,1,No
160662063,Coffee,,Kopyor Coffee,No,No,0,,,,,,Unbranded,Kopyor Coffee,,,,,,,,,,,,,,30000,,-71,Yes,No,0,Yes,1,No
160662064,Coffee,,Kopyor Coffee,No,No,0,,,,,,Unbranded,Kopyor Coffee + Bottle,,,,,,,,,,,,,,39000,,-16,Yes,No,0,Yes,1,No
161082072,Parfum,,De Parfume,No,No,0,,,,,,Unbranded,Eleftthree Extrait De Parfume,120000,,,,,,,,,,,,,,,3,Yes,Yes,0,Yes,60000,Yes
161082073,Parfum,,De Parfume,No,No,0,,,,,,Unbranded,Psyhi Extrait De Parfume,120000,,,,,,,,,,,,,,,9,Yes,Yes,0,Yes,60000,Yes
170413985,Hair System,,Hair System for Men,No,No,0,,,,,,Unbranded,Hair System for Men (Paket),2800000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,2800000,No
170413986,Hair System,,Hair System for Men,No,No,0,,,,,,Unbranded,"Hair System 0,08 for Men Full (Paket)",5200000,,,,,,,,,,,,,,,-2,Yes,No,0,Yes,5200000,No
170413987,Hair System,,Hair System for Men,No,No,0,,,,,,Unbranded,Hair System for Men (Non Paket),2500000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,2500000,No
170413988,Hair System,,Hair System for Men,No,No,0,,,,,,Unbranded,"Hair System 0,08 for Men Full (Non Paket)",4780000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,4780000,No
188789759,Hair System,,Hair System for Men,No,No,0,,,,,,Unbranded,Retouch Hairsystem,300000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,300000,No
191155968,Hair System,,Hair System for Men,No,No,0,,,,,,Unbranded,"Hair System 0,04 for Men Full (Paket)",5400000,,,,,,,,,,,,,,,-1,Yes,No,0,Yes,5400000,No
191155969,Hair System,,Hair System for Men,No,No,0,,,,,,Unbranded,"Hair System 0,04 for Men Full (Non Paket)",5000000,,,,,,,,,,,,,,,0,Yes,No,0,Yes,5000000,No
187037989,Coffee,,Matcha Coffee,No,No,0,,,,,,Unbranded,Macha Sweet Base,,,,,,,,,,,,,,30000,,-51,Yes,No,0,Yes,1,No
187037990,Coffee,,Matcha Coffee,No,No,0,,,,,,Unbranded,Macha Strawberry,,,,,,,,,,,,,,30000,,-18,Yes,No,0,Yes,1,No
187037991,Coffee,,Matcha Coffee,No,No,0,,,,,,Unbranded,Macha Coconut,,,,,,,,,,,,,,30000,,-7,Yes,No,0,Yes,1,No
187037992,Coffee,,Matcha Coffee,No,No,0,,,,,,Unbranded,Macha Coffee Milk,,,,,,,,,,,,,,30000,,-26,Yes,No,0,Yes,1,No
187037993,Coffee,,Matcha Coffee,No,No,0,,,,,,Unbranded,+Bottle,,,,,,,,,,,,,,9000,,0,Yes,No,0,Yes,1,No
187038823,Coffee,,Matcha Coffee,No,No,0,,,,,,Unbranded,Cloud Latte,,,,,,,,,,,,,,30000,,0,Yes,No,0,Yes,1,No
187038824,Coffee,,Matcha Coffee,No,No,0,,,,,,Unbranded,Dirty Latte,,,,,,,,,,,,,,30000,,0,Yes,No,0,Yes,1,No
187038825,Coffee,,Matcha Coffee,No,No,0,,,,,,Unbranded,Mont Blanc,,,,,,,,,,,,,,35000,,0,Yes,No,0,Yes,1,No
176517923,Hair System,,Hair System,No,No,0,,,,,,Unbranded,Grip Max,175000,,,,,,,,,,,,,,,-6,Yes,Yes,0,Yes,115000,Yes
176517924,Hair System,,Hair System,No,No,0,,,,,,Unbranded,Prosilk Vitamin,145000,,,,,,,,,,,,,,,0,Yes,Yes,0,Yes,95000,Yes
176517925,Hair System,,Hair System,No,No,0,,,,,,Unbranded,Grip Clear,125000,,,,,,,,,,,,,,,-5,Yes,Yes,0,Yes,85000,Yes
178780584,Snack,,Croissant,No,No,0,,,,,,Unbranded,Almond,,,,,,,,,,,,,,32000,,-22,Yes,Yes,0,Yes,0,No
178780585,Snack,,Croissant,No,No,0,,,,,,Unbranded,Banana Chocolate Hazelnut,,,,,,,,,,,,,,33000,,-9,Yes,Yes,0,Yes,0,No
178780586,Snack,,Croissant,No,No,0,,,,,,Unbranded,Beef Ham,,,,,,,,,,,,,,31000,,5,Yes,Yes,0,Yes,0,No
178780587,Snack,,Croissant,No,No,0,,,,,,Unbranded,Double Cheese,,,,,,,,,,,,,,30000,,-4,Yes,Yes,0,Yes,0,No
178780588,Snack,,Croissant,No,No,0,,,,,,Unbranded,Double Chocolate ,,,,,,,,,,,,,,29000,,-12,Yes,Yes,0,Yes,0,No
178780589,Snack,,Croissant,No,No,0,,,,,,Unbranded,Hazelnut Roll,,,,,,,,,,,,,,30000,,3,Yes,Yes,0,Yes,0,No
178780590,Snack,,Croissant,No,No,0,,,,,,Unbranded,Pepito Chocolate,,,,,,,,,,,,,,32000,,-7,Yes,Yes,0,Yes,0,No
178780591,Snack,,Croissant,No,No,0,,,,,,Unbranded,Raisin,,,,,,,,,,,,,,29000,,-3,Yes,Yes,0,Yes,0,No
187039096,Dessert,,Cheese Cake Blueberry,No,No,0,,,,,,Unbranded,,,,,,,,,,,,,,,33000,,-1,Yes,No,0,Yes,1,No
203227871,Uncategorized,,Biaya Reservasi,No,No,0,,,,,,Unbranded,,10000,,,,,,,,,,,,,,,0,No,No,0,No,,Yes
204008270,Uncategorized,,Kacang Goreng,No,No,0,,,,,,Unbranded,,25000,,,,,,,,,,,,,,,8,Yes,Yes,0,Yes,0,No
